368 | 7828 | 0
538 | 3982 | 0
775 | 3771 | 0
39 | 4258 | 0
120 | 4973 | 0
205 | 3605 | 0
401 | 3667 | 0
937 | 4681 | 0
283 | 4082 | 0
766 | 6265 | 0
883 | 4902 | 0
966 | 3921 | 0
529 | 7057 | 0
682 | 4132 | 0
947 | 3690 | 0
720 | 3864 | 0
914 | 4037 | 0
183 | 3883 | 0
217 | 5375 | 0
177 | 4629 | 0
862 | 3649 | 0
888 | 3686 | 0
419 | 5057 | 0
722 | 5845 | 0
789 | 4309 | 0
541 | 3735 | 0
956 | 3626 | 0
145 | 4559 | 0
354 | 5835 | 0
684 | 5408 | 0
829 | 6810 | 0
460 | 4438 | 0
919 | 3710 | 0
494 | 5102 | 0
362 | 4388 | 0
32 | 4248 | 0
470 | 4137 | 0
692 | 4993 | 0
438 | 4511 | 0
